ticker,tickerId,exchangeId,type,secType,regionId,regionCode,currencyId,name,symbol,disSymbol,disExchangeCode,exchangeCode,listStatus,template,derivativeSupport,isPTP,isAdr,filingsSupport,shariahFlag,issuerRegionId,securitySubType,bondSupport,mkTradeTime,tradeTime,status,close,change,changeRatio,marketValue,volume,turnoverRate,overnight,nBaSize,timeZone,tzName,preClose,open,high,low,vibrateRatio,avgVol10D,avgVol3M,negMarketValue,pe,forwardPe,indicatedPe,peTtm,eps,epsTtm,pb,totalShares,outstandingShares,fiftyTwoWkHigh,fiftyTwoWkLow,dividend,yield,baSize,ntvSize,currencyCode,lotSize,latestDividendDate,latestSplitDate,latestEarningsDate,ps,bps,estimateEarningsDate,tradeStatus,bboValve
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-19T20:00:00.728+0000,2025-08-19T20:24:01.498+0000,A,329.31,-5.85,-0.0175,1062172573636.59,74461017,0.0231,0,1,America/New_York,EDT,335.16,335.79,340.55,327.85,0.0379,76687697,102482402,925398259011.09,161.56,263.45,76.96,190.86,2.038,1.725,13.73,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.45,23.98,10/21-10/27,A,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-20T13:46:41.022+0000,2025-08-20T13:46:41.022+0000,T,227.66,-2.90,-0.0126,3378607708570.00,4304202,0.0003,0,1,America/New_York,EDT,230.56,230.00,230.47,227.29,0.0138,53241523,56417745,3307259143844.91,37.42,30.85,25.90,34.61,6.08,6.58,51.38,14840390000,14526994478,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.28,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-20T13:46:41.698+0000,2025-08-20T13:46:41.698+0000,T,325.05,-4.26,-0.0129,1048423452657.45,8093487,0.0025,0,1,America/New_York,EDT,329.31,329.44,331.37,325.02,0.0193,76583169,101583054,913419591012.28,159.47,260.04,76.96,188.39,2.038,1.725,13.55,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.30,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-20T14:43:39.645+0000,2025-08-20T14:43:39.645+0000,T,226.68,-3.88,-0.0168,3364019605200.00,11887018,0.0008,0,1,America/New_York,EDT,230.56,230.00,230.47,226.48,0.0173,53241523,56417745,3292979108273.04,37.26,30.72,25.90,34.46,6.08,6.58,51.16,14840390000,14526994478,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.24,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-20T14:43:40.200+0000,2025-08-20T14:43:40.200+0000,T,316.02,-13.29,-0.0404,1019306357901.78,27902045,0.0087,0,1,America/New_York,EDT,329.31,329.44,331.37,315.33,0.0487,76583169,101583054,888051859380.78,155.04,252.82,76.96,183.16,2.038,1.725,13.18,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,10.99,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-20T15:41:45.383+0000,2025-08-20T15:41:45.383+0000,T,226.87,-3.69,-0.0160,3366839279300.00,16314386,0.0011,0,1,America/New_York,EDT,230.56,230.00,230.47,226.11,0.0189,53241523,56417745,3295739237223.86,37.29,30.74,25.90,34.49,6.08,6.58,51.20,14840390000,14526994478,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.25,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-20T15:41:44.622+0000,2025-08-20T15:41:44.622+0000,T,320.46,-8.85,-0.0269,1033627350968.94,40506277,0.0126,0,1,America/New_York,EDT,329.31,329.44,331.37,314.60,0.0509,76583169,101583054,900528760385.94,157.22,256.37,76.96,185.73,2.038,1.725,13.36,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.14,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-20T16:45:51.571+0000,2025-08-20T16:45:51.571+0000,T,226.57,-3.99,-0.0173,3362439103665.00,19847591,0.0013,0,1,America/New_York,EDT,230.56,230.00,230.47,226.11,0.0189,53241523,56417745,3291431983361.13,37.24,30.70,25.90,34.44,6.08,6.58,51.13,14840390000,14526994478,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.24,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-20T16:45:51.732+0000,2025-08-20T16:45:51.732+0000,T,321.20,-8.11,-0.0246,1036014183146.80,49960556,0.0155,0,1,America/New_York,EDT,329.31,329.44,331.37,314.60,0.0509,76583169,101583054,902608243886.80,157.58,256.96,76.96,186.16,2.038,1.725,13.39,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.17,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-20T17:39:43.562+0000,2025-08-20T17:39:43.562+0000,T,226.65,-3.92,-0.0170,3363500191550.00,22677183,0.0015,0,1,America/New_York,EDT,230.56,230.00,230.47,225.89,0.0199,53241523,56417745,3292470663466.31,37.26,30.71,25.90,34.45,6.08,6.58,51.15,14840390000,14526994478,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.24,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-20T17:39:44.877+0000,2025-08-20T17:39:44.877+0000,T,322.59,-6.72,-0.0204,1040507233449.18,55648068,0.0173,0,1,America/New_York,EDT,329.31,329.44,331.37,314.60,0.0509,76583169,101583054,906522731071.53,158.27,258.07,76.96,186.97,2.038,1.725,13.45,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.22,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-20T18:49:24.301+0000,2025-08-20T18:49:24.301+0000,T,226.33,-4.23,-0.0183,3358825468700.00,25666369,0.0017,0,1,America/New_York,EDT,230.56,230.00,230.47,225.77,0.0204,53241523,56417745,3287894660205.74,37.20,30.67,25.90,34.41,6.08,6.58,51.08,14840390000,14526994478,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.23,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-20T18:49:28.334+0000,2025-08-20T18:49:28.334+0000,T,322.00,-7.31,-0.0222,1038594542258.00,64642024,0.0200,0,1,America/New_York,EDT,329.31,329.44,331.37,314.60,0.0509,76583169,101583054,904856334158.00,157.97,257.60,76.96,186.62,2.038,1.725,13.43,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.20,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-20T19:36:16.383+0000,2025-08-20T19:36:16.383+0000,T,226.55,-4.01,-0.0174,3362025056784.00,28749618,0.0019,0,1,America/New_York,EDT,230.56,230.00,230.47,225.77,0.0204,53241523,56417745,3291026680215.20,37.24,30.70,25.90,34.44,6.08,6.58,51.13,14840390000,14526994478,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.24,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-20T19:36:17.635+0000,2025-08-20T19:36:17.635+0000,T,323.81,-5.51,-0.0167,1044416477502.65,69791222,0.0216,0,1,America/New_York,EDT,329.31,329.44,331.37,314.60,0.0509,76583169,101583054,909928587832.40,158.86,259.04,76.96,187.67,2.038,1.725,13.50,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.26,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-20T20:00:00.919+0000,2025-08-20T20:24:10.589+0000,A,226.01,-4.55,-0.0197,3354076543900.00,42086114,0.0028,0,1,America/New_York,EDT,230.56,229.98,230.47,225.77,0.0204,53241523,56417745,3283246021972.78,37.15,30.62,25.90,34.36,6.08,6.58,51.01,14840390000,14526994478,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.22,4.431,10/29-11/03,A,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-20T20:00:00.537+0000,2025-08-20T20:24:10.097+0000,A,323.90,-5.41,-0.0164,1044722895147.10,77109588,0.0239,0,1,America/New_York,EDT,329.31,329.22,331.37,314.60,0.0509,76583169,101583054,910195548552.10,158.91,259.12,76.96,187.72,2.038,1.725,13.51,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.26,23.98,10/21-10/27,A,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-21T13:46:17.942+0000,2025-08-21T13:46:17.942+0000,T,225.61,-0.40,-0.0018,3348140387900.00,2895978,0.0002,0,1,America/New_York,EDT,226.01,226.39,226.52,224.68,0.0081,50378342,56144392,3281943927226.58,37.08,30.57,25.90,34.30,6.08,6.58,50.92,14840390000,14546978978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.20,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-21T13:46:18.117+0000,2025-08-21T13:46:18.117+0000,T,322.41,-1.49,-0.0046,1039930845732.71,7394052,0.0023,0,1,America/New_York,EDT,323.90,322.00,324.90,321.58,0.0103,72606254,101181876,906020563907.20,158.18,257.93,76.96,186.86,2.038,1.725,13.44,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.21,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-21T14:43:38.487+0000,2025-08-21T14:43:38.487+0000,T,225.17,-0.84,-0.0037,3341610616300.00,6975205,0.0005,0,1,America/New_York,EDT,226.01,226.39,226.52,224.68,0.0081,50378342,56144392,3275543256476.26,37.01,30.51,25.90,34.23,6.08,6.58,50.82,14840390000,14546978978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.19,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-21T14:43:38.346+0000,2025-08-21T14:43:38.346+0000,T,322.71,-1.19,-0.0037,1040886546238.52,18950086,0.0059,0,1,America/New_York,EDT,323.90,322.00,324.90,319.66,0.0162,72606254,101181876,906853200341.39,158.32,258.17,76.96,187.04,2.038,1.725,13.46,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.22,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-21T15:46:11.129+0000,2025-08-21T15:46:11.129+0000,T,225.68,-0.33,-0.0015,3349179215200.00,10808906,0.0007,0,1,America/New_York,EDT,226.01,226.39,226.52,224.51,0.0089,50378342,56144392,3282962215755.04,37.10,30.58,25.90,34.31,6.08,6.58,50.93,14840390000,14546978978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.21,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-21T15:46:12.925+0000,2025-08-21T15:46:12.925+0000,T,322.53,-1.37,-0.0042,1040300804720.28,26191902,0.0081,0,1,America/New_York,EDT,323.90,322.00,324.90,319.66,0.0162,72606254,101181876,906342883849.83,158.23,258.02,76.96,186.93,2.038,1.725,13.45,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.21,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-21T16:56:47.482+0000,2025-08-21T16:56:47.482+0000,T,224.85,-1.16,-0.0051,3336861691500.00,13691002,0.0009,0,1,America/New_York,EDT,226.01,226.39,226.52,224.51,0.0089,50378342,56144392,3270888223203.30,36.96,30.47,25.90,34.18,6.08,6.58,50.74,14840390000,14546978978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.18,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-21T16:56:48.075+0000,2025-08-21T16:56:48.075+0000,T,320.61,-3.29,-0.0102,1034111168302.29,33313370,0.0103,0,1,America/New_York,EDT,323.90,322.00,324.90,319.66,0.0162,72606254,101181876,900950277311.79,157.29,256.49,76.96,185.82,2.038,1.725,13.37,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.15,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-21T17:51:20.665+0000,2025-08-21T17:51:20.665+0000,T,224.64,-1.37,-0.0061,3333745209600.00,17011942,0.0011,0,1,America/New_York,EDT,226.01,226.39,226.52,223.78,0.0121,50378342,56144392,3267833357617.92,36.93,30.44,25.90,34.15,6.08,6.58,50.70,14840390000,14546978978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.17,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-21T17:51:20.916+0000,2025-08-21T17:51:20.916+0000,T,320.55,-3.35,-0.0103,1033915061009.84,39421878,0.0122,0,1,America/New_York,EDT,323.90,322.00,324.90,318.68,0.0192,72606254,101181876,900779422451.18,157.26,256.44,76.96,185.78,2.038,1.725,13.37,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.15,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-21T18:47:38.998+0000,2025-08-21T18:47:38.998+0000,T,224.18,-1.83,-0.0081,3326918630200.00,19122419,0.0013,0,1,America/New_York,EDT,226.01,226.39,226.52,223.78,0.0121,50378342,56144392,3261141747288.04,36.85,30.38,25.90,34.08,6.08,6.58,50.59,14840390000,14546978978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.15,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-21T18:47:40.244+0000,2025-08-21T18:47:40.244+0000,T,320.58,-3.33,-0.0103,1033998277591.18,44039747,0.0137,0,1,America/New_York,EDT,323.90,322.00,324.90,318.68,0.0192,72606254,101181876,900851923362.43,157.28,256.46,76.96,185.80,2.038,1.725,13.37,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.15,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-21T19:36:26.488+0000,2025-08-21T19:36:26.488+0000,T,224.48,-1.53,-0.0068,3331370747200.00,21515989,0.0015,0,1,America/New_York,EDT,226.01,226.39,226.52,223.78,0.0121,50378342,56144392,3265505840981.44,36.90,30.42,25.90,34.13,6.08,6.58,50.66,14840390000,14546978978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.16,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-21T19:36:26.749+0000,2025-08-21T19:36:26.749+0000,T,321.88,-2.02,-0.0062,1038207488391.32,48684036,0.0151,0,1,America/New_York,EDT,323.90,322.00,324.90,318.68,0.0192,72606254,101181876,904519120617.32,157.92,257.50,76.96,186.55,2.038,1.725,13.42,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.19,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-21T20:00:00.924+0000,2025-08-21T20:22:58.698+0000,A,224.90,-1.11,-0.0049,3337603711000.00,30410121,0.0020,0,1,America/New_York,EDT,226.01,226.27,226.52,223.78,0.0121,50378342,56144392,3271615572152.20,36.97,30.47,25.90,34.19,6.08,6.58,50.76,14840390000,14546978978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.18,4.431,10/29-11/03,A,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-21T20:00:00.094+0000,2025-08-21T20:23:19.136+0000,A,320.11,-3.79,-0.0117,1032498443857.79,55146461,0.0171,0,1,America/New_York,EDT,323.90,322.08,324.90,318.68,0.0192,72606254,101181876,899545220892.29,157.05,256.09,76.96,185.53,2.038,1.725,13.35,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.13,23.98,10/21-10/27,A,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-22T13:44:07.523+0000,2025-08-22T13:44:07.523+0000,T,226.86,1.96,0.0087,3366690875400.00,2542384,0.0002,0,1,America/New_York,EDT,224.90,226.10,226.96,225.41,0.0069,46799621,55884373,3300127650949.08,37.29,30.74,25.90,34.49,6.08,6.58,51.20,14840390000,14546978978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.25,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-22T13:44:08.316+0000,2025-08-22T13:44:08.316+0000,T,324.53,4.42,0.0138,1046757830851.17,6066546,0.0019,0,1,America/New_York,EDT,320.11,321.53,324.95,319.69,0.0164,69042588,100514634,911968448742.23,159.22,259.62,76.96,188.09,2.038,1.725,13.53,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.28,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-22T14:41:31.805+0000,2025-08-22T14:41:31.805+0000,T,228.09,3.19,0.0142,3384951975295.00,9688763,0.0007,0,1,America/New_York,EDT,224.90,226.10,228.67,225.41,0.0145,46799621,55884373,3318027708581.51,37.49,30.91,25.90,34.67,6.08,6.58,51.48,14840390000,14546978978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.29,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-22T14:41:32.614+0000,2025-08-22T14:41:32.614+0000,T,336.50,16.39,0.0512,1085363551148.50,34065818,0.0106,0,1,America/New_York,EDT,320.11,321.53,337.46,319.69,0.0555,69042588,100514634,945602970323.50,165.09,269.20,76.96,195.03,2.038,1.725,14.03,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.70,23.98,10/21-10/27,T,0
,913256135,96,2,[61],6,US,247,Apple Inc,AAPL,AAPL,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,1,2025-08-22T15:38:29.418+0000,2025-08-22T15:38:29.418+0000,T,228.14,3.24,0.0144,3385686574600.00,13923171,0.0009,0,1,America/New_York,EDT,224.90,226.10,228.72,225.41,0.0147,46799621,55884373,3318747784040.92,37.50,30.91,25.90,34.68,6.08,6.58,51.49,14840390000,14546978978,259.18,168.80,1.040,0.0046,0,0,USD,1,2025-08-11,2020-08-31,,8.29,4.431,10/29-11/03,T,0
,913255598,96,2,[61],6,US,247,Tesla Inc,TSLA,TSLA,NASDAQ,NSQ,1,stock,1,0,0,0,1,6,401,0,2025-08-22T15:38:30.077+0000,2025-08-22T15:38:30.077+0000,T,335.52,15.41,0.0481,1082202611237.28,45281942,0.0140,0,1,America/New_York,EDT,320.11,321.53,337.70,319.69,0.0563,69042588,100514634,942849059741.28,164.61,268.42,76.96,194.46,2.038,1.725,13.99,3225448889,2810112839,488.54,202.59,,0.0000,0,0,USD,1,2022-08-25,2020-08-31,,11.67,23.98,10/21-10/27,T,0
